"","id","name","sensor","unit","dur_code","collection_method","start_date","end_date"
"2367","SHA","SHASTA DAM  (USBR)","INFLOW","CFS","hourly","DATA XCHG-USBR",1993-12-09,2021-06-01
"2368","SHA","SHASTA DAM  (USBR)","OUTFLOW","CFS","hourly","DATA XCHG-USBR",1993-12-09,2021-06-01
"2369","SHA","SHASTA DAM  (USBR)","STORAGE","AF","hourly","DATA XCHG-USBR",1994-06-24,2021-06-01
"2370","SHA","SHASTA DAM  (USBR)","LK EVAP","AF","monthly","MANUAL ENTRY",1953-10-01,2021-06-01
"2371","SHA","SHASTA DAM  (USBR)","RAIN","INCHES","monthly","MANUAL ENTRY",1953-10-01,2021-06-01
"2372","SHA","SHASTA DAM  (USBR)","STORAGE","AF","monthly","MANUAL ENTRY",1953-10-01,2021-06-01
"2373","SIS","SACTO INFLOW-SHASTA","FNF ACC","AF","daily","COMPUTED",2013-10-01,2021-06-01
"2374","SIS","SACTO INFLOW-SHASTA","AJ 10%","AF","event","COMPUTED",1961-02-01,2021-06-01
"2375","SIS","SACTO INFLOW-SHASTA","AJ 50%","AF","event","COMPUTED",1939-04-01,2021-06-01
"2376","SIS","SACTO INFLOW-SHASTA","AJ 90%","AF","event","COMPUTED",1961-02-01,2021-06-01
"2377","SIS","SACTO INFLOW-SHASTA","WY 10%","AF","event","COMPUTED",1978-04-01,2021-06-01
"2378","SIS","SACTO INFLOW-SHASTA","WY 50%","AF","event","COMPUTED",1958-02-01,2021-06-01
"2379","SIS","SACTO INFLOW-SHASTA","WY 90%","AF","event","COMPUTED",1978-04-01,2021-06-01
"2380","SIS","SACTO INFLOW-SHASTA","MON FNF","AF","monthly","MANUAL ENTRY",1921-10-01,2021-06-01
"2381","SIS","SACTO INFLOW-SHASTA","MON FLO","AF","monthly","MANUAL ENTRY",1985-10-01,2021-06-01
"2382","SJA","SAN JOAQUIN RIVER NEAR AUBERRY","BAT VOL","VOLTS","event","SATELLITE",1998-07-01,2021-06-01
"2383","SJA","SAN JOAQUIN RIVER NEAR AUBERRY","FLOW","CFS","event","COMPUTED",1998-07-01,2021-06-01
"2384","SJA","SAN JOAQUIN RIVER NEAR AUBERRY","REL HUM","%","event","SATELLITE",2014-05-28,2021-06-01
"2385","SJA","SAN JOAQUIN RIVER NEAR AUBERRY","RIV STG","FEET","event","SATELLITE",1998-07-01,2021-06-01
"2386","SJA","SAN JOAQUIN RIVER NEAR AUBERRY","TEMP","DEG F","event","SATELLITE",2014-05-28,2021-06-01
"2387","SJA","SAN JOAQUIN RIVER NEAR AUBERRY","TEMPW C","DEG C","event","SATELLITE",2014-05-28,2021-06-01
"2388","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","BAT VOL","VOLTS","event","SATELLITE",2009-11-16,2021-06-01
"2389","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","CHLORPH","ug/L","event","SATELLITE",2009-11-16,2021-06-01
"2390","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","EL COND","uS/cm","event","SATELLITE",2009-11-16,2021-06-01
"2391","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","FLOW","CFS","event","COMPUTED",1997-06-20,2021-06-01
"2392","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","RIV STG","FEET","event","SATELLITE",1997-06-20,2021-06-01
"2393","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","TEMP W","DEG F","event","SATELLITE",2009-11-16,2021-06-01
"2394","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","DIS OXY","MG/L","event","SATELLITE",2009-11-16,2021-06-01
"2395","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","PH VAL","PH","event","SATELLITE",2009-11-16,2021-06-01
"2396","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","TURB W","NTU","event","SATELLITE",2009-11-16,2021-06-01
"2397","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","FLOW","CFS","hourly","FROM 15-MINUTE DATA",1998-06-15,2021-06-01
"2398","SJB","SAN JOAQUIN RIVER BELOW BIFURCATION","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",1997-06-23,2021-06-01
"2399","SJC","SAN JOAQUIN RIVER NEAR BUCKLEY COVE","FLOW","CFS","event","DATA XCHG-DWR NCRO",2018-07-25,2021-06-01
"2400","SJC","SAN JOAQUIN RIVER NEAR BUCKLEY COVE","TEMP W","DEG F","event","DATA XCHG-DWR NCRO",2018-07-25,2021-06-01
"2401","SJC","SAN JOAQUIN RIVER NEAR BUCKLEY COVE","VLOCITY","FT/SEC","event","DATA XCHG-DWR NCRO",2018-07-25,2021-06-01
"2402","SJD","SAN JOAQUIN RIVER ABOVE DOS REIS","EL COND","uS/cm","event","DATA XCHG-DWR NCRO",2014-01-17,2021-06-01
"2403","SJD","SAN JOAQUIN RIVER ABOVE DOS REIS","FLOW","CFS","event","DATA XCHG-DWR NCRO",2013-08-16,2021-06-01
"2404","SJD","SAN JOAQUIN RIVER ABOVE DOS REIS","RIV STG","FEET","event","DATA XCHG-DWR NCRO",2017-09-15,2021-06-01
"2405","SJD","SAN JOAQUIN RIVER ABOVE DOS REIS","TEMP W","DEG F","event","DATA XCHG-DWR NCRO",2013-08-16,2021-06-01
"2406","SJD","SAN JOAQUIN RIVER ABOVE DOS REIS","VLOCITY","FT/SEC","event","DATA XCHG-DWR NCRO",2013-08-16,2021-06-01
"2407","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","M FLOW","CFS","daily","COMPUTED",1999-03-30,2021-06-01
"2408","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","FLOW","CFS","event","COMPUTED",1997-03-20,2021-06-01
"2409","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","RIV STG","FEET","event","SATELLITE",1997-03-20,2021-06-01
"2410","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","BAT VOL","VOLTS","hourly","SATELLITE",1997-05-13,2021-06-01
"2411","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","FLOW","CFS","hourly","FROM 15-MINUTE DATA",1997-05-13,2021-06-01
"2412","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",1997-05-13,2021-06-01
"2413","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","CHLORPH","ug/L","daily","COMPUTED",2010-01-01,2016-02-17
"2414","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","EL COND","uS/cm","daily","COMPUTED",2000-10-25,2016-02-17
"2415","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","TEMP W","DEG F","daily","COMPUTED",2000-10-25,2016-02-17
"2416","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","DIS OXY","MG/L","daily","COMPUTED",2010-01-01,2016-02-17
"2417","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","PH VAL","PH","daily","COMPUTED",2010-01-01,2016-02-17
"2418","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","TURB W","NTU","daily","COMPUTED",2010-01-01,2016-02-17
"2419","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","CHLORPH","ug/L","event","SATELLITE",2009-07-14,2016-02-17
"2420","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","EL COND","uS/cm","event","SATELLITE",2009-07-14,2016-02-17
"2421","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","TEMP W","DEG F","event","SATELLITE",2009-07-14,2016-02-17
"2422","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","DIS OXY","MG/L","event","SATELLITE",2009-07-14,2016-02-17
"2423","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","PH VAL","PH","event","SATELLITE",2009-07-14,2016-02-17
"2424","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","TURB W","NTU","event","SATELLITE",2009-07-14,2016-02-17
"2425","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"2426","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","EL COND","uS/cm","hourly","SATELLITE",2000-10-17,2009-07-15
"2427","SJP","SAN JOAQUIN RIVER NEAR PATTERSON","TEMP W","DEG F","hourly","SATELLITE",2000-10-23,2009-07-15
"2428","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","D ORGCO","mg/L","daily","DATA XCHG-DWR DES",2012-09-25,2021-06-01
"2429","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","T ORG C","mg/L","daily","DATA XCHG-DWR DES",2012-09-25,2021-06-01
"2430","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","BAT VOL","VOLTS","event","DATA XCHG-DWR DES",2008-02-21,2021-06-01
"2431","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","CHLORPH","ug/L","event","DATA XCHG-DWR DES",2008-02-21,2021-06-01
"2432","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","D ORGCO","mg/L","event","DATA XCHG-DWR DES",2012-09-25,2021-06-01
"2433","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","EL COND","uS/cm","event","DATA XCHG-DWR DES",2005-01-20,2021-06-01
"2434","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","SOLAR R","W/M^2","event","DATA XCHG-DWR DES",2011-10-13,2021-06-01
"2435","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","TEMP","DEG F","event","DATA XCHG-DWR DES",2011-10-13,2021-06-01
"2436","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","TEMP W","DEG F","event","DATA XCHG-DWR DES",2008-10-21,2021-06-01
"2437","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","T ORG C","mg/L","event","DATA XCHG-DWR DES",2012-09-25,2021-06-01
"2438","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","Diss Br","mg/L","event","DATA XCHG-DWR DES",2007-10-25,2021-06-01
"2439","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","Diss Cl","mg/L","event","DATA XCHG-DWR DES",2007-10-25,2021-06-01
"2440","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","DissNO3","mg/L","event","DATA XCHG-DWR DES",2007-10-25,2021-06-01
"2441","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","DIS OXY","MG/L","event","DATA XCHG-DWR DES",2005-01-20,2021-06-01
"2442","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","DissSO4","mg/L","event","DATA XCHG-DWR DES",2007-10-25,2021-06-01
"2443","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","PH VAL","PH","event","DATA XCHG-DWR DES",2005-01-20,2021-06-01
"2444","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","TURB W","NTU","event","DATA XCHG-DWR DES",2005-01-20,2021-06-01
"2445","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","WIND DR","DEG","event","DATA XCHG-DWR DES",2011-10-13,2021-06-01
"2446","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","WIND SP","MPH","event","DATA XCHG-DWR DES",2011-10-13,2021-06-01
"2447","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","SOLAR R","W/M^2","hourly","DATA XCHG-DWR DES",2011-10-13,2021-06-01
"2448","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","TEMP","DEG F","hourly","DATA XCHG-DWR DES",2011-10-13,2021-06-01
"2449","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","WIND DR","DEG","hourly","DATA XCHG-DWR DES",2011-10-13,2021-06-01
"2450","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","WIND SP","MPH","hourly","DATA XCHG-DWR DES",2011-10-13,2021-06-01
"2451","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","D ORGCZ","mg/L","daily","DATA XCHG-DWR DES",2005-05-01,2012-09-13
"2452","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","T ORGCZ","mg/L","daily","DATA XCHG-DWR DES",2005-05-01,2012-09-13
"2453","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","D ORGCZ","mg/L","event","DATA XCHG-DWR DES",2005-01-20,2012-09-13
"2454","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","T ORGCZ","mg/L","event","DATA XCHG-DWR DES",2005-01-20,2012-09-13
"2455","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","Diss F","mg/L","event","DATA XCHG-DWR DES",2007-10-25,2012-07-09
"2456","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","FLOW","CFS","event","DATA XCHG-DWR DES",2005-01-20,2009-04-07
"2457","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","RIV STG","FEET","event","DATA XCHG-DWR DES",2005-01-20,2009-04-07
"2458","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","TURB W","NTU","hourly","SATELLITE",2008-02-21,2009-01-01
"2459","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","TEMP W","DEG F","hourly","SATELLITE",2008-04-16,2008-10-21
"2460","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","TEMPW C","DEG C","hourly","SATELLITE",2008-02-21,2008-04-16
"2461","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","TEMPW C","DEG C","event","SATELLITE",2005-01-20,2008-02-21
"2462","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","BAT VOL","VOLTS","hourly","SATELLITE",2008-02-21,2008-02-21
"2463","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","CHLORPH","ug/L","hourly","SATELLITE",2008-02-21,2008-02-21
"2464","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","EL COND","uS/cm","hourly","SATELLITE",2008-02-21,2008-02-21
"2465","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","DIS OXY","MG/L","hourly","SATELLITE",2008-02-21,2008-02-21
"2466","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","PH VAL","PH","hourly","SATELLITE",2008-02-21,2008-02-21
"2467","SJR","SAN JOAQUIN R MCCUNE STATION NR VERNALIS","DissPO4","mg/L","event","DATA XCHG-DWR DES",2007-10-25,2007-10-25
"2468","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","CHLORPH","ug/L","daily","COMPUTED",2011-12-01,2021-06-01
"2469","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","EL COND","uS/cm","daily","COMPUTED",2000-07-27,2021-06-01
"2470","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","M FLOW","CFS","daily","COMPUTED",1999-03-30,2021-06-01
"2471","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","TEMP W","DEG F","daily","COMPUTED",2000-07-27,2021-06-01
"2472","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","DIS OXY","MG/L","daily","COMPUTED",2011-12-01,2021-06-01
"2473","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","PH VAL","PH","daily","COMPUTED",2011-12-01,2021-06-01
"2474","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","TURB W","NTU","daily","COMPUTED",2011-12-01,2021-06-01
"2475","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","CHLORPH","ug/L","event","SATELLITE",2011-12-06,2021-06-01
"2476","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","EL COND","uS/cm","event","SATELLITE",2011-12-06,2021-06-01
"2477","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","FLOW","CFS","event","COMPUTED",1997-03-20,2021-06-01
"2478","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","RIV STG","FEET","event","SATELLITE",1997-03-20,2021-06-01
"2479","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","TEMP W","DEG F","event","SATELLITE",2011-12-06,2021-06-01
"2480","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","DIS OXY","MG/L","event","SATELLITE",2011-12-06,2021-06-01
"2481","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","PH VAL","PH","event","SATELLITE",2011-12-06,2021-06-01
"2482","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","TURB W","NTU","event","SATELLITE",2011-12-06,2021-06-01
"2483","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","EL COND","uS/cm","hourly","FROM 15-MINUTE DATA",2000-07-26,2021-06-01
"2484","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","FLOW","CFS","hourly","FROM 15-MINUTE DATA",1997-05-28,2021-06-01
"2485","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",1997-05-28,2021-06-01
"2486","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","TEMP W","DEG F","hourly","FROM 15-MINUTE DATA",2000-07-26,2021-06-01
"2487","SJS","SAN JOAQUIN RIVER NEAR STEVINSON","BAT VOL","VOLTS","hourly","SATELLITE",1997-05-28,2011-12-06
"2488","SKB","SAN JOAQUIN R BLW HWY 145 (SKAGGS BR)","BAT VOL","VOLTS","event","SATELLITE",2012-04-24,2021-06-01
"2489","SKB","SAN JOAQUIN R BLW HWY 145 (SKAGGS BR)","FLOW","CFS","event","COMPUTED",2012-04-24,2021-06-01
"2490","SKB","SAN JOAQUIN R BLW HWY 145 (SKAGGS BR)","RIV STG","FEET","event","SATELLITE",2012-04-24,2021-06-01
"2491","SMW","SOUTH FORK MERCED RIVER AT WAWONA","BAT VOL","VOLTS","event","SATELLITE",2007-09-28,2021-06-01
"2492","SMW","SOUTH FORK MERCED RIVER AT WAWONA","FLOW","CFS","event","COMPUTED",2007-10-05,2021-06-01
"2493","SMW","SOUTH FORK MERCED RIVER AT WAWONA","FLOW.XX","CFS.XX","event","COMPUTED",2007-10-05,2021-06-01
"2494","SMW","SOUTH FORK MERCED RIVER AT WAWONA","RIV STG","FEET","event","SATELLITE",2007-09-28,2021-06-01
"2495","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","EL COND","uS/cm","daily","COMPUTED",2015-06-11,2021-06-01
"2496","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","EC MAX","uS/cm","daily","COMPUTED",2015-06-11,2021-06-01
"2497","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","EC MDN","uS/cm","daily","COMPUTED",2015-06-11,2021-06-01
"2498","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","EC MIN","uS/cm","daily","COMPUTED",2015-06-11,2021-06-01
"2499","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","EL COND","uS/cm","event","DATA XCHG-DWR NCRO",2015-06-11,2021-06-01
"2500","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","FLOW","CFS","event","DATA XCHG-DWR NCRO",2015-06-11,2021-06-01
"2501","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","RIV STG","FEET","event","DATA XCHG-DWR NCRO",2015-06-11,2021-06-01
"2502","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","TEMP W","DEG F","event","DATA XCHG-DWR NCRO",2015-06-11,2021-06-01
"2503","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","DIS OXY","MG/L","event","DATA XCHG-DWR NCRO",2015-06-11,2021-06-01
"2504","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","TURB WF","FNU","event","DATA XCHG-DWR NCRO",2015-06-11,2021-06-01
"2505","SOI","SACRAMENTO R DOWNSTREAM OF ISLETON","VLOCITY","FT/SEC","event","DATA XCHG-DWR NCRO",2015-06-11,2021-06-01
"2506","SPU","SHASTA R AT GRENADA PUMP PLANT","BAT VOL","VOLTS","event","SATELLITE",2013-07-03,2021-06-01
"2507","SPU","SHASTA R AT GRENADA PUMP PLANT","DIVERSN","CFS","event","SATELLITE",2013-07-03,2021-06-01
"2508","SPU","SHASTA R AT GRENADA PUMP PLANT","FLOW","CFS","event","COMPUTED",2021-05-12,2021-06-01
"2509","SPU","SHASTA R AT GRENADA PUMP PLANT","RIV STG","FEET","event","SATELLITE",2013-07-03,2021-06-01
"2510","SPU","SHASTA R AT GRENADA PUMP PLANT","RIVSTGA","FEET","event","COMPUTED",2021-05-01,2021-06-01
"2511","SPU","SHASTA R AT GRENADA PUMP PLANT","TEMP W","DEG F","event","SATELLITE",2013-07-03,2021-06-01
"2512","SSD","SUSAN R NR STANDISH","M FLOW","CFS","daily","COMPUTED",2015-10-01,2021-06-01
"2513","SSD","SUSAN R NR STANDISH","FLOW","CFS","event","SATELLITE",2005-06-27,2021-06-01
"2514","SSD","SUSAN R NR STANDISH","RIV STG","FEET","event","SATELLITE",2005-06-27,2021-06-01
"2515","SSD","SUSAN R NR STANDISH","BAT VOL","VOLTS","hourly","SATELLITE",2005-06-27,2021-06-01
"2516","SSU","SUSAN RIVER AT SUSANVILLE","FLOW","CFS","event","SATELLITE",2016-07-27,2021-06-01
"2517","SSU","SUSAN RIVER AT SUSANVILLE","RIV STG","FEET","event","SATELLITE",2005-07-11,2021-06-01
"2518","SSU","SUSAN RIVER AT SUSANVILLE","BAT VOL","VOLTS","hourly","SATELLITE",2000-04-12,2021-06-01
"2519","SSU","SUSAN RIVER AT SUSANVILLE","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"2520","SSU","SUSAN RIVER AT SUSANVILLE","RIV STG","FEET","hourly","SATELLITE",2000-04-12,2005-07-11
"2521","SSU","SUSAN RIVER AT SUSANVILLE","FLOW","CFS","hourly","COMPUTED",2000-04-12,2004-11-16
"2522","STO","SF TUOLUMNE R NR OAKLAND REC CAMP","M FLOW","CFS","daily","COMPUTED",2015-06-01,2021-06-01
"2523","STO","SF TUOLUMNE R NR OAKLAND REC CAMP","BAT VOL","VOLTS","event","SATELLITE",2009-01-26,2021-06-01
"2524","STO","SF TUOLUMNE R NR OAKLAND REC CAMP","FLOW","CFS","event","COMPUTED",2009-01-26,2021-06-01
"2525","STO","SF TUOLUMNE R NR OAKLAND REC CAMP","RIV STG","FEET","event","SATELLITE",2009-01-26,2021-06-01
"2526","STO","SF TUOLUMNE R NR OAKLAND REC CAMP","FLOW","CFS","hourly","FROM 15-MINUTE DATA",2009-01-26,2021-06-01
"2527","STO","SF TUOLUMNE R NR OAKLAND REC CAMP","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",2009-01-26,2021-06-01
"2528","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","BAR PRE","INCHES","hourly","SATELLITE",2014-11-25,2021-06-01
"2529","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","BAT VOL","VOLTS","hourly","SATELLITE",2014-11-25,2021-06-01
"2530","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","FLOW","CFS","hourly","SATELLITE",2014-11-25,2021-06-01
"2531","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","RAIN","INCHES","hourly","SATELLITE",2014-11-25,2021-06-01
"2532","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","REL HUM","%","hourly","SATELLITE",2014-11-25,2021-06-01
"2533","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","RIV STG","FEET","hourly","SATELLITE",2014-11-25,2021-06-01
"2534","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","TEMP","DEG F","hourly","SATELLITE",2014-11-25,2021-06-01
"2535","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","DEW PT","DEG F","hourly","SATELLITE",2014-11-25,2021-06-01
"2536","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","WIND DR","DEG","hourly","SATELLITE",2014-11-25,2021-06-01
"2537","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","PEAK WS","MPH","hourly","SATELLITE",2014-11-25,2021-06-01
"2538","SUW","STONY CREEK NR SUWANNA RANCH (CO RD 410)","WIND SP","MPH","hourly","SATELLITE",2014-11-25,2021-06-01
"2539","SVC","SILVER CR BLW CAMINO DAM","FLOW","CFS","hourly","DATA XCHG-SMUD",2013-01-01,2021-06-01
"2540","SVC","SILVER CR BLW CAMINO DAM","MON FNF","AF","monthly","MANUAL ENTRY",1922-10-01,1992-09-01
"2541","SVC","SILVER CR BLW CAMINO DAM","MON FLO","AF","monthly","MANUAL ENTRY",1924-10-01,1986-09-01
"2542","SWA","SAN JOAQUIN R NR WASHINGTON RD","CHLORPH","ug/L","daily","COMPUTED",2010-12-30,2021-06-01
"2543","SWA","SAN JOAQUIN R NR WASHINGTON RD","EL COND","uS/cm","daily","COMPUTED",2010-12-30,2021-06-01
"2544","SWA","SAN JOAQUIN R NR WASHINGTON RD","FLOW","CFS","daily","COMPUTED",2011-12-01,2021-06-01
"2545","SWA","SAN JOAQUIN R NR WASHINGTON RD","TEMP W","DEG F","daily","COMPUTED",2010-12-30,2021-06-01
"2546","SWA","SAN JOAQUIN R NR WASHINGTON RD","DIS OXY","MG/L","daily","COMPUTED",2010-12-30,2021-06-01
"2547","SWA","SAN JOAQUIN R NR WASHINGTON RD","PH VAL","PH","daily","COMPUTED",2010-12-30,2021-06-01
"2548","SWA","SAN JOAQUIN R NR WASHINGTON RD","TURB W","NTU","daily","COMPUTED",2010-12-30,2021-06-01
"2549","SWA","SAN JOAQUIN R NR WASHINGTON RD","BAT VOL","VOLTS","event","SATELLITE",2010-02-22,2021-06-01
"2550","SWA","SAN JOAQUIN R NR WASHINGTON RD","CHLORPH","ug/L","event","SATELLITE",2010-12-30,2021-06-01
"2551","SWA","SAN JOAQUIN R NR WASHINGTON RD","EL COND","uS/cm","event","SATELLITE",2010-12-30,2021-06-01
"2552","SWA","SAN JOAQUIN R NR WASHINGTON RD","FLOW","CFS","event","COMPUTED",2011-02-14,2021-06-01
"2553","SWA","SAN JOAQUIN R NR WASHINGTON RD","RIV STG","FEET","event","SATELLITE",2010-02-23,2021-06-01
"2554","SWA","SAN JOAQUIN R NR WASHINGTON RD","TEMP W","DEG F","event","SATELLITE",2010-12-30,2021-06-01
"2555","SWA","SAN JOAQUIN R NR WASHINGTON RD","DIS OXY","MG/L","event","SATELLITE",2010-12-30,2021-06-01
"2556","SWA","SAN JOAQUIN R NR WASHINGTON RD","PH VAL","PH","event","SATELLITE",2010-12-30,2021-06-01
"2557","SWA","SAN JOAQUIN R NR WASHINGTON RD","TURB W","NTU","event","SATELLITE",2010-12-30,2021-06-01
"2558","SXS","STEAMBOAT SLOUGH NR SACRAMENTO R","EL COND","uS/cm","daily","COMPUTED",2015-06-16,2021-06-01
"2559","SXS","STEAMBOAT SLOUGH NR SACRAMENTO R","EC MAX","uS/cm","daily","COMPUTED",2015-06-16,2021-06-01
"2560","SXS","STEAMBOAT SLOUGH NR SACRAMENTO R","EC MDN","uS/cm","daily","COMPUTED",2015-06-16,2021-06-01
"2561","SXS","STEAMBOAT SLOUGH NR SACRAMENTO R","EC MIN","uS/cm","daily","COMPUTED",2015-06-16,2021-06-01
"2562","SXS","STEAMBOAT SLOUGH NR SACRAMENTO R","TEMP W","DEG F","daily","COMPUTED",2015-06-16,2021-06-01
"2563","SXS","STEAMBOAT SLOUGH NR SACRAMENTO R","TMPW MAX","DEG F","daily","COMPUTED",2015-06-16,2021-06-01
"2564","SXS","STEAMBOAT SLOUGH NR SACRAMENTO R","TMPW MDN","DEG F","daily","COMPUTED",2015-06-16,2021-06-01
"2565","SXS","STEAMBOAT SLOUGH NR SACRAMENTO R","TMPW MIN","DEG F","daily","COMPUTED",2015-06-16,2021-06-01
"2566","SXS","STEAMBOAT SLOUGH NR SACRAMENTO R","DIS OXY","MG/L","daily","COMPUTED",2015-06-16,2021-06-01
